@relation 'x'
@attribute 'LATITUDE' numeric
@attribute 'LONGITUDE' numeric
@attribute 'PARCELNO' numeric
@attribute 'SALE_PRC' numeric
@attribute 'LND_SQFOOT' numeric
@attribute 'TOT_LVG_AREA' numeric
@attribute 'SPEC_FEAT_VAL' numeric
@attribute 'RAIL_DIST' numeric
@attribute 'OCEAN_DIST' numeric
@attribute 'WATER_DIST' numeric
@attribute 'CNTR_DIST' numeric
@attribute 'SUBCNTR_DI' numeric
@attribute 'HWY_DIST' numeric
@attribute 'age' numeric
@attribute 'avno60plus' numeric
@attribute 'month_sold' numeric
@attribute 'structure_quality' numeric
@data
25.5306445878,-80.394206134,1.5164109938341e-311,199000,7544,2029,10111,15097.1,20364.9,14617.4,111309.5,63172.1,889.8,23,0,3,2
25.5306550928,-80.395717693,1.5164109935426e-311,165000,9048,1624,2444,15269.3,20831.8,15000.6,111598.9,63377,1074.7,41,0,5,2
25.5307581607,-80.4032752935,1.51641606770548e-311,239400,6000,1523,2320,16330.2,23243.9,16997.9,113086.3,64450.3,2581.7,1,0,2,2
25.5308087297,-80.4098044337,1.51641602804189e-311,254000,7500,2096,0,17491.1,25331,18252,114400.6,65450.7,4209.6,11,0,12,2
25.5309544814,-80.404321636,1.51641606746339e-311,227900,6120,1601,2240,16450,23595.3,17134.8,113243.8,64553.2,2868.2,1,0,1,2
25.5311203485,-80.4043240069,1.51641606746833e-311,227200,6120,1601,1440,16398.9,23612,17085.5,113196.8,64500.2,2910.3,1,0,2,2
25.5311283606,-80.3817821624,1.51198911131859e-311,401000,14703,3295,21050,14011.5,16523.4,11518.6,108746.2,61369.1,224.9,0,0,1,4
25.5311910169,-80.3814934067,1.51198911132353e-311,329000,5000,2233,2400,14009.4,16475,11479.8,108710.2,61342.1,224.8,0,0,9,4
25.5312175859,-80.3813446371,1.51198911132847e-311,349000,5000,3034,0,13996.3,16426.6,11441.1,108674.3,61315.2,224.8,0,0,9,4
25.5312441547,-80.3811958668,1.51198911133341e-311,321000,5000,2120,0,13983.4,16378.2,11402.4,108638.3,61288.4,224.7,0,0,7,4
25.5312707236,-80.3810470964,1.51198911133835e-311,331000,5000,2233,3200,13970.6,16329.9,11363.9,108602.4,61261.5,224.7,0,0,11,4
25.5312861462,-80.4043263595,1.51641606747327e-311,236500,6120,1523,1200,16347.8,23628.9,17036.3,113149.7,64447.2,2952.4,1,0,3,2
25.5312972923,-80.3808983265,1.51198911134329e-311,329000,5000,2233,0,13958,16281.6,11325.4,108566.5,61234.7,224.6,0,0,9,4
25.5313229554,-80.3819464322,1.51198911131365e-311,360500,12018,2527,0,13960.9,16595.8,11506.1,108725.7,61328.9,253.6,0,0,10,4
25.5313238608,-80.3807495565,1.51198911134823e-311,361200,5000,3034,0,13945.6,16233.2,11287.1,108530.6,61207.9,224.5,0,0,4,4
25.5313504296,-80.380600786,1.51198911135317e-311,343900,5000,2527,3200,13933.4,16184.9,11248.8,108494.7,61181.2,224.5,0,0,2,4
25.5313769977,-80.3804520157,1.51198911135811e-311,319000,5000,2120,21625,13921.3,16136.6,11210.5,108458.8,61154.5,224.4,0,0,8,4
25.5314035656,-80.3803032457,1.51198911136305e-311,347900,5000,2233,0,13909.3,16088.3,11172.2,108422.9,61127.8,224.4,0,0,4,4
25.5314062332,-80.4061586683,1.5164159834574e-311,205000,7992,1528,1680,16626.4,24236.1,17345.1,113483.1,64681.8,3430.1,22,0,7,2
25.5314301546,-80.3801544584,1.51198911136799e-311,319017,5000,2120,1540,13897.5,16040,11133.8,108387,61101,224.3,0,0,8,4
25.5314519856,-80.4043285645,1.51641606747821e-311,239400,6120,1841,320,16296.7,23645.9,16987.1,113102.6,64394.1,2994.5,1,0,3,2
25.531452412,-80.3799397566,1.51198911137293e-311,370000,8740,3034,0,13879.4,15918.1,11099,108353.9,61073.2,224.4,0,0,4,4
25.5314583055,-80.4036288985,1.51641606772524e-311,260000,10174,2103,5600,16123.3,23411.2,16810.8,112923.8,64224.8,2812.4,0,0,11,2
25.5315050182,-80.3900551626,1.5164110527119e-311,3e+05,9075,2860,2304,14382.6,19151.8,13356.2,110241.2,62320.1,887.3,12,0,12,2
25.5315366198,-80.3967054711,1.51641595883317e-311,184000,7500,1123,32525,15101.9,21244.2,15077.3,111542.4,63231.4,1508.6,40,0,9,2
25.531543791,-80.4112582111,1.51641605761172e-311,210000,5470,1970,0,17573.1,25859.1,18359.6,114498.9,65460,4752.4,10,0,8,2
25.5315637446,-80.3819303551,1.51198911130871e-311,336200,5000,2120,1540,13911.1,16613.1,11468.3,108685,61282.6,402,0,0,11,4
25.5316035586,-80.3798061194,1.51198911137787e-311,357800,8412,2233,0,13838.2,15918.1,11002.7,108261.4,60999.4,228.6,0,0,5,4
25.5316044718,-80.3815184849,1.51198911153103e-311,351900,6932,2233,3640,13856.6,16483.9,11361.6,108583.9,61199.2,374.8,0,0,6,4
25.5316388551,-80.3813411301,1.51198911152609e-311,331000,5000,2233,3640,13843.5,16435.7,11322.6,108548,61172.3,374.8,0,0,11,4
25.5316654237,-80.3811923583,1.51198911152115e-311,347000,5000,3034,0,13830.5,16387.4,11283.7,108512,61145.4,374.7,0,0,3,4
25.5316919924,-80.3810435863,1.51198911151621e-311,335600,5000,2527,440,13817.8,16339.2,11244.9,108476,61118.5,374.6,0,0,1,4
25.531701311,-80.3819317613,1.51198911130376e-311,342500,5000,2233,1870,13861.3,16617.1,11430.6,108644.2,61236.3,451.1,0,0,9,4
25.5317111406,-80.3900581748,1.51641105271684e-311,304000,9075,2304,47731,14310.5,19177.9,13307.7,110181.1,62251.9,961.1,12,0,5,2
25.5317185614,-80.3808948136,1.51198911151127e-311,399900,5000,3325,440,13805.1,16291,11206.2,108440.1,61091.6,374.6,0,0,11,4
25.53174513,-80.3807460412,1.51198911150633e-311,310500,5000,2120,4685,13792.7,16242.8,11167.6,108404.1,61064.8,374.5,0,0,5,4
25.5317716981,-80.3805972692,1.51198911150139e-311,330300,5000,2233,440,13780.4,16194.6,11129,108368.2,61038,374.5,0,0,7,4
25.531784235,-80.4043318795,1.51641606748809e-311,242600,6120,1841,1840,16194.2,23680,16888.4,113008,64287.5,3078.5,1,0,1,2
25.5317953565,-80.3798299766,1.51198911138281e-311,329000,5000,2233,0,13788.2,15928.5,10963.8,108220.5,60952.8,349.9,0,0,8,4
25.531798266,-80.3804484969,1.51198911149645e-311,323400,5000,2233,3200,13768.3,16146.4,11090.6,108332.3,61011.3,374.4,0,0,3,4
25.5318160038,-80.3822355952,1.51641106318609e-311,293900,5000,1966,3615,13828.4,16719.9,11464.7,108667.6,61234.6,511.1,0,0,8,4
25.5318388759,-80.381933163,1.51198911129882e-311,340000,5000,3034,1280,13811.5,16621.3,11393,108603.5,61190,500.2,0,0,9,4
25.5318395651,-80.3802557992,1.51198911149151e-311,370100,7987,3034,4000,13746.9,16079.4,11021.5,108267.6,60963.1,374.4,0,0,3,4
25.5318743769,-80.3847453774,1.51641106274638e-311,321000,5435,2172,2240,13899.7,17547.1,12006.7,109123.1,61520.7,687.5,0,0,12,4
25.5318824467,-80.3815088027,1.51198911144704e-311,345000,7987,2233,2280,13752.8,16483.3,11277.4,108494.3,61099.8,474.8,0,0,11,4
25.5319329249,-80.3798313658,1.51198911138776e-311,379000,5000,3295,0,13738.3,15932.9,10925,108179.7,60906.3,399.1,0,0,11,4
25.5319536812,-80.3822370083,1.51641106318115e-311,315000,5000,2172,2160,13778.6,16724.2,11427.3,108626.8,61188.2,560.3,0,0,10,4
25.5319547779,-80.3837100854,1.51641106386296e-311,321000,5236,2172,2460,13805.9,17231,11750.9,108898.4,61353.4,633.6,0,0,12,4
25.5319678957,-80.3829520933,1.51641106383826e-311,316000,5054,2172,2460,13773.7,16982.2,11578.7,108751.8,61256.8,591.3,0,0,12,4
25.5319705194,-80.3828004948,1.51641106383332e-311,314600,5018,1966,2460,13767.7,16932.5,11544.6,108722.6,61237.5,582.9,0,0,12,4
25.5319764406,-80.3819345646,1.51198911129388e-311,382200,5000,3295,4735,13761.7,16625.7,11355.5,108562.8,61143.6,549.4,0,0,12,4
25.531976884,-80.3810185605,1.51198911146187e-311,355000,5000,3034,440,13713.9,16338.8,11160.2,108386.3,61019.1,474.6,0,0,9,4
25.532003453,-80.3808697879,1.51198911146681e-311,333000,5000,2233,3640,13701.3,16290.7,11121.3,108350.4,60992.2,474.6,0,0,11,4
25.5320264455,-80.3847501213,1.51641106275132e-311,302200,5000,1966,2460,13850.4,17552.4,11971.5,109082.8,61474.8,747.5,0,0,12,4
25.5320704932,-80.3798327561,1.5119891113927e-311,336900,5000,2233,0,13688.3,15937.5,10886.3,108138.8,60859.8,448.2,0,0,9,4
25.5320831577,-80.3804234695,1.51198911148163e-311,340600,5000,2527,440,13664.5,16146.4,11005.1,108242.6,60911.8,474.4,0,0,8,4
25.5320913588,-80.3822384215,1.51641106317621e-311,295000,5000,1966,2405,13728.7,16728.7,11390.1,108586.1,61141.9,609.5,0,0,6,4
25.5321140055,-80.3819359655,1.51198911128894e-311,335600,5000,2527,3400,13711.9,16630.1,11318,108522.1,61097.3,598.5,0,0,9,4
25.53211754,-80.380246114,1.51198911148657e-311,347900,6932,2527,3640,13651.8,16086.7,10957.2,108198.6,60880.9,474.3,0,0,11,4
25.5322080613,-80.3798341457,1.51198911139764e-311,324600,5000,2120,1540,13638.4,15942.3,10847.7,108098,60813.3,497.4,0,0,9,4
25.5322361198,-80.3837144794,1.51641106378885e-311,342400,5000,2647,2240,13706.8,17240.5,11679.2,108817.6,61261.3,736,0,0,10,4
25.5322377929,-80.383562863,1.51641106379379e-311,298000,5000,2172,3560,13700,17190.7,11644.4,108788.2,61241.9,726.9,0,0,6,4
25.5322428112,-80.3831080146,1.51641106380862e-311,3e+05,5000,2172,2526,13680.6,17041.4,11540.4,108700.2,61183.9,699.6,0,0,6,4
25.5322444837,-80.3829563987,1.51641106381356e-311,337800,5000,2326,2460,13674.5,16991.6,11506,108670.9,61164.6,690.5,0,0,9,4
25.5322461559,-80.3828047825,1.5164110638185e-311,308600,5000,2172,2405,13668.5,16941.8,11471.7,108641.7,61145.4,681.3,0,0,9,4
25.5322515706,-80.381937367,1.511989111284e-311,320000,5000,2120,6720,13662.1,16634.8,11280.7,108481.4,61051,647.6,0,0,11,4
25.5323015573,-80.3847547101,1.5164110627612e-311,390600,5000,2844,2460,13751.7,17561.8,11901.3,109002.2,61383,845.9,0,0,12,4
25.5323136622,-80.3844516205,1.51641106272661e-311,323000,5000,2172,2240,13732.8,17462.6,11828,108940.7,61340.8,830.8,0,0,12,4
25.5323667136,-80.3822412485,1.51641106316633e-311,323000,5000,2326,2504,13629.1,16738,11315.8,108504.6,61049.2,708,0,0,7,4
25.5323891353,-80.3819387681,1.51198911127906e-311,380000,5000,3295,3300,13612.3,16639.6,11243.5,108440.7,61004.7,696.8,0,0,11,4
25.5323958925,-80.379827107,1.51198911140258e-311,393100,8545,3034,8910,13529.3,15947.2,10784.5,108027.9,60723.4,546.5,0,0,7,4
25.5323972266,-80.3807296159,1.51198911142728e-311,390800,5990,3325,2920,13577.1,16241.7,10976.6,108205.1,60850.7,624.4,0,0,11,4
25.5324322139,-80.3814847648,1.5119891115755e-311,356400,5000,2233,3640,13585.1,16491.7,11133,108342,60935,683,0,0,11,4
25.5324347491,-80.3811815204,1.51198911158044e-311,376700,5000,3034,0,13577.4,16392.2,11067.1,108283.9,60897.5,664.5,0,0,10,4
25.5325043912,-80.3822426617,1.51641106316139e-311,365200,5000,2844,2460,13579.2,16742.9,11278.9,108463.9,61002.8,757.2,0,0,8,4
25.5325044912,-80.3856370594,1.51641106279084e-311,325100,5000,2172,2240,13705.3,17880.6,12057.1,109105.4,61413.4,955,0,0,12,4
25.5325065737,-80.3854854493,1.5164110627859e-311,342000,5000,2326,2460,13696,17830.8,12020.6,109075.7,61393.4,946,0,0,12,4
25.5325158241,-80.3851595999,1.51641106277602e-311,323000,6461,2172,2240,13670.9,17701.1,11919.2,108992.8,61337.6,929.5,0,0,12,4
25.5325167318,-80.3805009586,1.51198911142234e-311,350100,6056,2527,440,13500.9,16192.9,10888.5,108116.5,60764.1,624.4,0,0,9,4
25.5325267,-80.3819401696,1.51198911127412e-311,333000,5000,2527,0,13562.5,16644.5,11206.4,108400.1,60958.4,745.9,0,0,11,4
25.5325284754,-80.4048175855,1.51641603298748e-311,240000,6941,1716,0,16043.8,23925.3,16755.2,112889.4,64114.4,3389,11,0,5,2
25.5325308698,-80.3803495497,1.5119891114174e-311,351400,5587,2233,440,13498.1,16144.1,10856.1,108087.5,60745.6,624.3,0,0,8,4
25.5325446296,-80.380197973,1.51198911141246e-311,349800,5132,2527,4260,13495.4,16095,10823.8,108058.6,60727,621.8,0,0,7,4
25.5325488632,-80.3807277569,1.51198911143222e-311,333600,5000,2527,20200,13527.1,16247,10938.6,108164.3,60804.3,676.1,0,0,11,4
25.5325525275,-80.379993495,1.51198911140752e-311,414900,8546,3295,0,13492,15993.7,10779.5,108018.7,60701.5,599.7,0,0,11,4
25.5325697788,-80.3814861559,1.51198911157056e-311,348200,5000,3034,0,13535.3,16496.7,11095.6,108301.3,60888.7,732.1,0,0,11,4
25.532572314,-80.3811829115,1.51198911158538e-311,327000,5000,2120,440,13527.5,16397.2,11029.4,108243.2,60851.1,713.6,0,0,11,4
25.5326420688,-80.3822440752,1.51641106315645e-311,304000,5000,1966,2504,13529.4,16748,11242,108423.2,60956.5,806.4,0,0,7,4
25.5326642649,-80.3819415708,1.51198911126918e-311,320700,5000,2120,3920,13512.7,16649.6,11169.4,108359.4,60912.1,795,0,0,11,4
25.5326864247,-80.3807291501,1.51198911143716e-311,324000,5000,2120,3585,13477.3,16252.2,10900.7,108123.6,60757.9,725.2,0,0,11,4
25.5327073438,-80.3814875476,1.51198911156562e-311,333000,5000,2527,0,13485.4,16501.9,11058.3,108260.6,60842.3,781.3,0,0,11,4
25.5327098789,-80.3811843032,1.51198911159032e-311,359000,5000,3034,0,13477.7,16402.4,10991.9,108202.5,60804.8,762.8,0,0,11,4
25.532773821,-80.3826845908,1.51641106376909e-311,369500,6090,2844,2460,13490.1,16896.4,11300.9,108463.2,60961,876.4,0,0,9,4
25.5327797463,-80.3822454883,1.51641106315151e-311,3e+05,5000,2172,2240,13479.6,16753.1,11205.2,108382.5,60910.2,855.6,0,0,6,4
25.5328235504,-80.4043950659,1.51641606759184e-311,255000,8783,2124,5820,15853.1,23785,16566.9,112703,63921.1,3330.2,0,0,10,2
25.5328239864,-80.3807305394,1.5119891114421e-311,350500,5000,2527,3640,13427.4,16257.6,10862.9,108082.8,60711.5,774.4,0,0,11,4
25.5328449084,-80.3814889398,1.51198911156068e-311,353900,5000,3034,0,13435.6,16507.2,11021.1,108219.9,60796,830.4,0,0,11,4
25.5328474435,-80.3811856944,1.51198911159526e-311,333000,5000,2527,440,13427.8,16407.8,10954.4,108161.8,60758.4,811.9,0,0,11,4
25.532925635,-80.3840037807,1.51641106375921e-311,295000,5954,2065,2480,13486.2,17335.7,11562.3,108669.5,61073.6,1015.8,1,0,3,4
25.5329372692,-80.3822443298,1.51641106314657e-311,357000,6427,2973,44390,13414.3,16758.5,11157.2,108329.2,60849.5,904.8,0,0,1,4
25.5331401432,-80.4073024068,1.51641603312088e-311,225000,8083,1809,4401,16317.3,24744.6,17070,113218.9,64308.8,4117.2,11,0,5,2
25.5331920715,-80.4060454683,1.51641603304183e-311,235000,6734,1466,4368,16066.8,24377.6,16804.2,112951,64092.7,3839.5,11,0,9,2
25.5331977921,-80.3947218572,1.51641102337428e-311,184500,3825,1597,3296,14300.9,20841.6,14216.1,110681.7,62414.5,1830.7,12,0,1,2
25.5333477187,-80.3839236995,1.51641106370486e-311,384000,5204,2943,1664,13313.4,17346,11437.6,108526.3,60911.8,1143.7,0,0,12,4
25.53334915,-80.3840809597,1.5164110637098e-311,369000,5570,2908,2800,13320.8,17395.7,11473.6,108555.8,60931.4,1152.9,0,0,12,4
25.5333493786,-80.3837720886,1.51641106369992e-311,319600,5204,2172,2416,13306.1,17296.3,11401.7,108496.9,60892.2,1134.6,0,0,11,4
25.5333571482,-80.3829364198,1.51641106359617e-311,304000,5202,2172,2325,13269.8,17022.5,11206.2,108335.2,60785.4,1083.9,0,0,6,4
25.5333585706,-80.3830936863,1.51641106360111e-311,354000,5566,2908,2800,13276.1,17072.2,11241.5,108364.6,60804.8,1093,0,0,9,4
25.5333588041,-80.382784794,1.51641106359123e-311,300300,5201,1966,2460,13263.7,16972.9,11171.1,108305.8,60766,1074.7,0,0,6,4
25.5333723544,-80.3865528901,1.51641104376437e-311,248000,5000,1929,1032,13451.5,18209.7,12061.6,109025.5,61240.8,1323,16,0,7,2
25.533390694,-80.4021008359,1.51641598899588e-311,2e+05,4907,1614,27101,15316.3,23164.2,15994.4,112100.5,63430.1,3036.2,23,0,2,2
25.533456728,-80.3822514492,1.51641106313669e-311,357500,5000,2565,2460,13234.8,16780.7,11026.2,108182.7,60682.7,1097.5,0,0,10,4
25.5335307331,-80.3954244632,1.51641102326065e-311,185000,3825,1494,3297,14286.9,21089.8,14331.8,110727,62412.8,2030.2,12,0,6,2
25.5335677411,-80.3830125081,1.51641106360605e-311,284000,5369,1966,2800,13219.6,17030.5,11167.5,108292,60737.5,1185.3,0,0,2,4
25.5336395782,-80.4013266299,1.51641598894647e-311,237000,4410,1820,7943,15109.6,22951.4,15777.6,111872.7,63232.6,2958.5,9,0,9,2
25.5336398543,-80.4010125511,1.51641598895635e-311,221000,5736,1952,874,15066.4,22852.7,15729.7,111818.7,63193.1,2900.6,24,0,10,2
25.5336596164,-80.4006669068,1.51641598857592e-311,230000,4964,1789,2305,15000,22733.1,15655.1,111733.9,63132.1,2842.7,7,0,6,2
25.5336602136,-80.3954265905,1.51641102325571e-311,180000,3825,1375,0,14243.6,21106.4,14305.8,110689.6,62370.4,2074.8,10,0,11,2
25.5337055093,-80.3830095273,1.51641106361099e-311,357500,5195,2917,3681,13170,17036.8,11132.3,108251.6,60691.5,1234.5,0,0,3,4
25.533709222,-80.3827001861,1.51641106357641e-311,370000,5000,2844,2460,13158,16937.6,11061.7,108192.9,60652.8,1216.3,0,0,9,4
25.5337316746,-80.3822542972,1.51641106312681e-311,364700,5000,2844,2380,13135.5,16792.9,10954.2,108101.6,60590.4,1195.6,0,0,8,4
25.5337481609,-80.3901888893,1.5164110287596e-311,210000,4874,1315,4474,13629.9,19394.1,12887.2,109629.2,61613.4,1713.3,14,0,11,2
25.5337945172,-80.3940925461,1.51641102340393e-311,178000,3825,1043,9587,14032.1,20686.1,13916.6,110386.8,62137.9,1995.2,12,0,12,2
25.5338126698,-80.3844765567,1.51641106267721e-311,395000,5000,3597,1447,13194.9,17523.9,11450.9,108501.7,60840.5,1366.8,1,0,3,4
25.5338316751,-80.3913201461,1.51641102879913e-311,216000,4851,1566,1017,13698.5,19764.2,13152.4,109814,61727.1,1803.5,14,0,9,2
25.533841555,-80.39815369,1.51641600339295e-311,190000,7459,1765,948,14547.5,21966.1,15026.7,111175.6,62692.7,2468.8,23,0,2,2
25.5338432642,-80.3830086611,1.51641106361593e-311,297000,5091,2108,3535,13120.4,17043.3,11097.2,108211.3,60645.5,1283.7,0,0,2,4
25.5338663874,-80.4006415753,1.51641598858086e-311,235000,8763,1676,11,14881.2,22751,15540.8,111626.4,63010.8,2888.5,25,0,7,2
25.5338691451,-80.3822557522,1.51641106312187e-311,332900,5000,2326,3615,13085.8,16799.2,10918.4,108061.1,60544.3,1244.7,0,0,9,4
25.5339796418,-80.3864037911,1.51641104365074e-311,255000,5500,2259,2174,13224.9,18181.3,11875.7,108816.3,61017.6,1529.5,16,0,12,2
25.5339810007,-80.3830099023,1.51641106362087e-311,298000,5057,2172,2460,13070.8,17049.9,11062.2,108170.9,60599.5,1332.9,0,0,3,4
25.5339818908,-80.3860495583,1.51641104364086e-311,250000,7151,1929,826,13203.4,18057.3,11791.6,108751.6,60974.8,1507.1,16,0,3,2
25.5341218337,-80.3827070628,1.51641106356158e-311,284000,5000,1966,8180,13009.1,16957.6,10956,108071.8,60514.7,1363.8,0,0,2,4
25.5341440854,-80.3822586622,1.51641106311198e-311,368000,5000,2844,2460,12986.5,16812.3,10847.2,107980.1,60452,1342.8,0,0,9,4
25.5341691927,-80.3978813197,1.51641600340777e-311,160000,4786,1824,948,14410.1,21925.3,14866.6,111025,62555.3,2552.4,23,0,3,2
25.5341691927,-80.3978813197,1.51641600340777e-311,211000,4786,1824,948,14410.1,21925.3,14866.6,111025,62555.3,2552.4,23,0,5,2
25.53422785,-80.3847868473,1.51641104288988e-311,239000,5000,1929,2546,13061.8,17643,11421.1,108438.7,60740.8,1534.5,17,0,5,2
25.5342593712,-80.3827093551,1.51641106355664e-311,290000,5000,1966,2240,12959.5,16964.6,10921,108031.5,60468.7,1413,0,0,6,4
25.5343969087,-80.3827116479,1.5164110635517e-311,319000,5000,2396,3064,12909.8,16971.7,10886.2,107991.1,60422.6,1462.2,0,0,1,4
25.5344190233,-80.3822616246,1.5164110631021e-311,369400,5000,2844,2460,12887.2,16825.9,10776.3,107899.1,60359.8,1441,0,0,9,4
25.5344394407,-80.3921262765,1.51641102855209e-311,240000,4582,1761,4937,13574.1,20083.9,13258.1,109807.4,61641.4,2066.9,13,0,10,2
25.5345725066,-80.3873311816,1.51641104357169e-311,260000,5000,2531,2764,13079.3,18512.4,11968.9,108822.9,60941.9,1800.8,15,0,8,2
25.5345920965,-80.3841015509,1.51641106364063e-311,355000,5557,2908,3735,12872.4,17454.6,11163.6,108190.3,60514.7,1599.6,0,0,8,4
25.5345967492,-80.3836354191,1.51641106365546e-311,354000,5561,2873,1792,12852.7,17301.3,11060.7,108108.9,60461.7,1571.3,0,0,6,4
25.5346012993,-80.3831146053,1.51641106353194e-311,355900,5561,2908,2800,12826,17132.2,10926.3,107998.6,60387.3,1539.7,0,0,9,4
25.5346062084,-80.3829576804,1.51641106353688e-311,285000,5199,1980,2917,12819.6,17082.7,10890,107969.2,60367.8,1530.5,1,0,4,4
25.5346063253,-80.401181869,1.51641598876861e-311,207000,4500,1491,1835,14778.7,23017.2,15455.9,111563.3,62895.2,3217.3,11,0,12,2
25.5346063888,-80.3826484563,1.51641106354676e-311,361600,5565,2908,2800,12809.5,16979,10824.4,107917.2,60334.8,1511.3,0,0,9,4
25.5346077286,-80.3828060583,1.51641106354182e-311,4e+05,5199,3669,2460,12813.4,17033.2,10853.9,107939.8,60348.4,1521.4,0,0,3,4
25.5346639018,-80.39439072,1.51641102321124e-311,235000,3825,2220,0,13765.1,20830.8,13823.2,110189,61885.2,2312.3,12,0,12,2
25.5347208112,-80.3935887339,1.51641102348298e-311,190000,3825,1375,0,13656.1,20552.7,13585.5,110015.1,61760.3,2279.5,12,0,5,2
25.5347367913,-80.3992605408,1.51641600373386e-311,150000,4500,1292,640,14437.6,22411.8,15079.8,111144,62576.8,2947.9,22,0,2,2
25.5349108182,-80.4003635113,1.51641600329414e-311,175500,5750,1762,2176,14549.5,22766.8,15213.4,111306.5,62676.9,3171.2,22,0,2,2
25.534916744,-80.397355358,1.51641600390184e-311,179900,4952,1626,948,14079.2,21806.6,14587.6,110701.2,62224.4,2713.1,23,0,1,2
25.5349689041,-80.3822674384,1.51641106308234e-311,315000,5000,2172,2240,12688.6,16854.9,10636.1,107737.2,60175.4,1637.3,0,0,9,4
25.5350055977,-80.3996527008,1.51641600364987e-311,190000,4500,1565,1280,14412.7,22551.6,15065.6,111145.2,62547,3091.9,22,0,8,2
25.5350191291,-80.3916991911,1.51641102842364e-311,239000,5290,2293,885,13335.6,19938.7,13005.7,109549.9,61394.3,2260.4,25,0,6,2
25.5350360909,-80.3826554286,1.51641106347759e-311,352000,5563,2908,2800,12653.8,17005.8,10708.2,107783.1,60185.2,1666.9,0,0,5,4
25.5350845308,-80.4010659233,1.51641598875873e-311,178000,4500,1721,2589,14619,23017.6,15298.2,111408.4,62734.2,3352.5,25,0,3,2
25.535106374,-80.3822688922,1.5164110630774e-311,358200,5000,2565,2460,12638.9,16862.5,10601.3,107696.8,60129.3,1686.3,0,0,11,4
25.5351167898,-80.400676807,1.51641598865497e-311,233000,4500,1622,13,14544.1,22891.2,15216.8,111320.3,62665,3296.3,26,0,11,2
25.5351480239,-80.3999268685,1.51641600360046e-311,190000,4500,1750,1024,14409.2,22644.7,15068.7,111157.1,62539.7,3178.4,22,0,5,2
25.5351495089,-80.399654965,1.51641600365481e-311,210000,4500,1765,0,14366.4,22558.1,15021.2,111103.6,62499.8,3137.5,23,0,9,2
25.5351579685,-80.4024385504,1.51641598844253e-311,175000,4500,1618,2384,14832.1,23463.4,15535.6,111666.8,62920.2,3624.9,15,0,8,2
25.5351730241,-80.398592519,1.51641600383761e-311,207000,5266,1567,4733,14189.8,22202.4,14825.1,110880.8,62331.6,2981.5,22,0,12,2
25.5352251083,-80.386561035,1.51641104336418e-311,195000,6052,1607,1608,12786.7,18287.5,11616.5,108475.7,60617.1,1979.1,15,0,3,2
25.535243844,-80.3822703456,1.51641106307246e-311,354000,5000,2844,9280,12589.3,16870.3,10566.7,107656.3,60083.2,1735.4,0,0,3,4
25.5352493822,-80.3855776127,1.51641104327525e-311,201000,5500,1423,4256,12716.7,17967.9,11366.9,108281.6,60484,1927,18,0,3,2
25.5353909779,-80.4006821564,1.51641598866486e-311,184900,4500,1828,11,14459.3,22903,15135.4,111243,62577.7,3382.4,11,0,4,2
25.5354295408,-80.3996593716,1.51641600366469e-311,197500,4500,1501,1664,14279.3,22571.5,14937.5,111025.1,62410.9,3229.2,22,0,12,2
25.5355187842,-80.3822732529,1.51641106306258e-311,347000,5000,2917,2785,12490,16886.3,10497.7,107575.5,59991.1,1833.5,0,0,1,4
25.5355897907,-80.3971346534,1.51641600402536e-311,215000,4951,1600,2907,13836.4,21748.3,14393.4,110467.1,61981.7,2921.7,23,0,12,2
25.5356030537,-80.4003728349,1.51641600326944e-311,193000,5751,1591,0,14334.3,22798.4,15006.9,111111.3,62455.9,3390.9,22,0,5,2
25.5356562542,-80.3822747065,1.51641106305764e-311,319000,5000,2326,2460,12440.4,16894.5,10463.5,107535.1,59945,1882.6,0,0,3,4
25.5357702688,-80.3971344257,1.51641600402042e-311,180000,6308,1699,1996,13770.5,21756.2,14356.3,110408.9,61915.7,2974.9,23,0,8,2
25.5357794733,-80.3907365398,1.51641102823589e-311,162000,5001,1694,1553,12954.7,19679.2,12590.7,109131.3,60996.2,2446.5,27,0,8,2
25.5357840122,-80.3904151946,1.51641102824577e-311,172000,5001,2099,2053,12920.6,19574.2,12503.6,109067,60950.8,2427.7,17,0,4,2
25.5357943364,-80.3827349405,1.51641106345289e-311,298000,5000,2113,2087,12405.9,17052.1,10538,107581.8,59955.5,1961.8,1,0,2,4
25.5359291369,-80.3830465923,1.51641106352206e-311,279000,5195,1966,2772,12369,17159.3,10578.1,107600.6,59948.6,2029.4,2,0,5,4
25.5359948595,-80.3922148871,1.5164110279938e-311,242500,9157,2468,2067,13018.6,20161.6,12946.1,109353.8,61111.6,2605.9,24,0,1,2
25.5360570587,-80.3840591202,1.5164110634183e-311,305000,5000,2172,7929,12367.8,17498.3,10795.7,107758.5,60034.7,2140.3,2,0,2,4
25.5360606747,-80.3837450906,1.51641106333431e-311,340000,5366,2844,2080,12351,17394.8,10713.4,107693.8,59991.4,2121.1,2,0,9,4
25.5360693941,-80.3827395241,1.51641106344301e-311,321000,5000,2326,34360,12306.7,17069.6,10470.7,107501.3,59863.6,2060.2,0,0,4,4
25.5362039187,-80.3857783975,1.51641104318632e-311,243000,7230,1929,4585,12383.8,18077.4,11186.8,108032.4,60185.1,2277.6,15,0,4,2
